상세영업상태명	도로명주소	사업장명	업태구분명	좌표정보(X)	좌표정보(Y)	위도	경도
영업	서울특별시 중구 한강대로 416 서울스퀘어 지하1층 (남대문로5가)	방배김밥이 만든 라이스쉐프 서울스퀘어점	기타 휴게음식점	197620.6764	450361.5061	37.55552189	126.9709706
영업	서울특별시 중구 소공로 63 신세계백화점 지하1층 (충무로1가)	쥬니어스	기타 휴게음식점	198263.9084	450960.763	37.56092261	126.9782487
영업	서울특별시 중구 퇴계로10길 8 (회현동1가)	진	다방	198174.1393	450746.684	37.5589936	126.9772333
영업	서울특별시 중구 퇴계로 377 (신당동(지상1층))	이삭토스트	일반조리판매	201121.8504	451441.451	37.56525471	127.0105958
영업	서울특별시 중구 퇴계로 123 (충무로2가충무지하도상가내(A-1호))	신세대휴게소	일반조리판매	198660.1647	450979.1222	37.56108871	126.9827335
영업	서울특별시 중구 동호로 249 (장충동2가외18필지(옥탑층))	(주)보나비 아티제면세점	기타 휴게음식점	200463.6253	450497.4609	37.55674998	127.003145
영업	서울특별시 중구 을지로 281 (을지로7가 동대문디자인플라자(DDP) 배움터 4층)	어린이감각놀이터 디키디키	키즈카페	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 남대문로10길 6 (수하동(지상1층))	카페 루이스	기타 휴게음식점	198450.398	451621.6502	37.56687748	126.980358
영업	서울특별시 중구 퇴계로 77 (충무로1가외1필지(지하1층))	강원식품	기타 휴게음식점	198253.896	450905.2845	37.56042273	126.9781355
영업	서울특별시 중구 퇴계로87길 43-10 (황학동(지상1층))	지혜네분식	기타 휴게음식점	201748.1412	451707.2564	37.56764865	127.0176852
영업	서울특별시 중구 퇴계로 109 (충무로1가(지상1층))	샌드프레스명동점	기타 휴게음식점	198504.7105	450963.9519	37.56095178	126.9809741
영업	서울특별시 중구 마른내로 155-1 (광희동1가(지상2층))	우리집칼국수	일반조리판매	200411.5221	451397.5414	37.56485963	127.0025558
영업	서울특별시 중구 을지로15길 35 (입정동)	우진	다방	199368.4828	451750.9049	37.5680432	126.9907496
영업	서울특별시 중구 청계천로 400 (황학동이마트청계천점 1층)	배스킨라빈스 청계천점	패스트푸드	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 다산로 131 (신당동외1필지(지상1층))	빽다방 약수역점	커피숍	200885.2988	450378.9843	37.55568224	127.0079172
영업	서울특별시 중구 퇴계로 77 (충무로1가(지하1층))	신세계백화점 초밥1회코너	일반조리판매	198253.896	450905.2845	37.56042273	126.9781355
영업	서울특별시 중구 충무로5길 25 (을지로3가)	수선화	다방	199166.0883	451453.7978	37.56536612	126.9884591
영업	서울특별시 중구 퇴계로14길 1 (회현동3가)	오리엔탈구내	다방	198491.235	450895.8551	37.56033821	126.9808218
영업	서울특별시 중구 마장로1길 25 (신당동)	용궁	다방	200980.9888	451874.0041	37.56915211	127.009002
영업	서울특별시 중구 필동로1길 30 (필동3가 동국대학교(장충동 2가 192-5 외 20필지))	가온누리	커피숍	199803.373	450779.0925	37.5592875	126.9956726
영업	서울특별시 중구 세종대로 76-1 (태평로2가 1층)	세븐일레븐 세종대로카페점	커피숍	197893.8092	451189.6086	37.56298369	126.9740592
영업	서울특별시 중구 무교로 6 (을지로1가 금세기빌딩 지하24호)	펌푸드	기타 휴게음식점	198119.6553	451578.1858	37.56648523	126.9766144
영업	서울특별시 중구 필동로1길 30 (필동3가 동국대학교(장충동 2가 192-5 외 20필지))	그루터기 카페	커피숍	199803.373	450779.0925	37.5592875	126.9956726
영업	서울특별시 중구 마른내로 146 (쌍림동 1층)	세븐일레븐 광희본점	일반조리판매	200299.7958	451363.6167	37.56455401	127.0012912
영업	서울특별시 중구 남대문로 81 (소공동 롯데백화점 본점 지하1층)	도쿄밀크치즈팩토리	백화점	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 중림로 51-2 1층 (중림동)	작은언덕	커피숍	197180.2907	450574.3593	37.5574384	126.9659858
영업	서울특별시 중구 세종대로 136 (태평로1가 서울파이낸스센터 지하2층)	플레인	커피숍	197963.7892	451793.817	37.5684277	126.9748496
영업	서울특별시 중구 마른내로 42 (초동 1층)	금순이네	일반조리판매	199263.8038	451326.7212	37.56422126	126.9895652
영업	서울특별시 중구 퇴계로73길 15 (신당동 대보빌딩 1층)	세븐일레븐 동대문센터점	편의점	201159.8209	451516.2105	37.56592824	127.0110257
영업	서울특별시 중구 다산로 142 (신당동 1층 2층)	버거킹 약수역점	패스트푸드	200968.5638	450444.7286	37.55627451	127.0088596
영업	서울특별시 중구 수표로6길 24-1 (충무로3가 1층)	에쏘피리언스(essoperience)	커피숍	199202.1516	451164.5756	37.56276029	126.9888676
영업	서울특별시 중구 남대문시장길 31 (남대문로4가 공명상가 103호)	김진호호떡	일반조리판매	197962.1803	450902.9581	37.56040115	126.9748339
영업	서울특별시 중구 퇴계로 105 (충무로1가(지상1층))	이삭	일반조리판매	198469.3972	450954.4661	37.56086625	126.9805745
영업	서울특별시 중구 다산로 32 (신당동상가6동 105호(지상1층))	마리즈가든	기타 휴게음식점	200750.4551	449638.8243	37.54901357	127.0063904
영업	서울특별시 중구 동호로 189 (신당동)	약수	다방	200834.2725	450284.3635	37.55482976	127.0073396
영업	서울특별시 중구 동호로 314 (쌍림동)	본전	다방	200193.4719	451137.6281	37.56251789	127.0000877
영업	서울특별시 중구 청계천로 400 1층 (황학동 롯데캐슬베네치아)	버거킹 황학이마트점	패스트푸드	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 청계천로 400 1층 (황학동 롯데캐슬베네치아)	스타벅스 황학캐슬점	커피숍	201823.909	452076.8187	37.57097822	127.0185437
영업	서울특별시 중구 퇴계로 109 (충무로1가(지상1층))	공차	커피숍	198504.7105	450963.9519	37.56095178	126.9809741
영업	서울특별시 중구 을지로 228 (을지로5가)	88	다방	200224.8152	451582.6271	37.56652728	127.0004425
영업	서울특별시 중구 세종대로 136 (무교동외1필지(지하2층))	미단떡	기타 휴게음식점	198035.5875	451790.5401	37.56839833	126.9756623
영업	서울특별시 중구 만리재로 137 (만리동2가외1필지(지상1층))	치키치키	일반조리판매	196619.9531	449950.9136	37.55181929	126.9596471
영업	서울특별시 중구 충무로2길 20 2층 (충무로4가)	담쟁이	다방	199425.5236	451121.703	37.5623742	126.9913958
영업	서울특별시 중구 서소문로11길 2-1 (서소문동)	SIESTA (시에스타)	다방	197556.6353	451202.6722	37.56310053	126.9702429
영업	서울특별시 중구 을지로11길 15 (수표동)	삼문	다방	199097.2768	451645.2743	37.56709123	126.9876799
영업	서울특별시 중구 퇴계로 24 (남대문로5가)	진영	다방	197814.5675	450454.1223	37.55635684	126.9731646
영업	서울특별시 중구 명동9가길 14 메트로호텔 1층 (을지로2가)	세븐일레븐 메트로호텔점	커피숍	198492.8019	451427.349	37.56512692	126.9808384
영업	서울특별시 중구 청파로 439 1층 (중림동)	세븐일레븐 중림종로학사점	편의점	197184.0326	450720.2809	37.55875315	126.9660276
영업	서울특별시 중구 만리재로 175 서울역센트럴자이 402동 100호 (만리동2가)	씨유 센트럴자이점	편의점	196746.5064	450295.2577	37.55492226	126.9610777
영업	서울특별시 중구 장충단로 253 헬로우APM 7층 74호 (을지로6가)	일 바리스타	커피숍	200649.7767	451689.7852	37.56749259	127.0052527
영업	서울특별시 중구 남대문로 81 롯데백화점 본점 지하1층 (소공동)	마스터키친 소공점	일반조리판매	198259.6536	451392.1982	37.56480978	126.9781995
영업	서울특별시 중구 다산로33다길 46 1층 (신당동)	마루분식	기타 휴게음식점	201135.0534	451389.2924	37.56478475	127.0107452
영업	서울특별시 중구 다산로 75 3층 303호 (신당동)	GS25 약수다산로점	편의점	200602.5611	449890.1898	37.55127845	127.004717
영업	서울특별시 중구 세종대로9길 41 (서소문동올리브타워 (지하1층114호))	샌드앤푸드 서소문점	기타 휴게음식점	197546.5912	451007.2804	37.56134005	126.9701299
영업	서울특별시 중구 세종대로9길 41 (서소문동(지하1층))	서울에서 첫번째로잘하는 전통찻집	다방	197546.5912	451007.2804	37.56134005	126.9701299
영업	서울특별시 중구 세종대로16길 26 호텔 토마스 명동 1층 (북창동)	호텔 토마스	커피숍	198018.6799	451207.7298	37.56314724	126.9754725
영업	서울특별시 중구 소월로 3 롯데손해보험빌딩 12층 (남창동)	세븐일레븐 시그니처2호점	일반조리판매	197831.0027	450794.3148	37.55942198	126.9733496
영업	서울특별시 중구 을지로 281 동대문디자인플라자 광장편의시설 지하2층 14-1호 (을지로7가)	김마왕	기타 휴게음식점	201010.2625	451995.1631	37.57024371	127.0093335
영업	서울특별시 중구 남대문로 112 1층 (남대문로1가)	메가엠지씨커피 을지로입구역점	커피숍	198429.9719	451654.1949	37.56717066	126.9801267
영업	서울특별시 중구 퇴계로 192 거봉빌딩 1층 103호 (필동1가)	매머드 익스프레스 충무로역점	커피숍	199323.6389	450944.7993	37.56078024	126.9902428
영업	서울특별시 중구 청파로 426 (봉래동2가(서울역1호선150-02호))	소담식품	철도역구내	197243.2153	450655.1042	37.5581661	126.9666976
영업	서울특별시 중구 다산로 113 (신당동)	고려당	과자점	200816.4236	450218.2187	37.55423381	127.0071375
영업	서울특별시 중구 남대문로9길 16 (다동(지상1층))	해즈빈데어	기타 휴게음식점	198300.5112	451617.2222	37.5668373	126.9786614
영업	서울특별시 중구 서애로 14-1 (필동3가1호(지하1층지상1층))	정오	기타 휴게음식점	199735.9766	450975.936	37.56106102	126.9949097
영업	서울특별시 중구 필동로1길 30 (필동3가 동국대학교(장충동 2가 192-5 외 20필지))	블루포트 동국대학교점	커피숍	199803.373	450779.0925	37.5592875	126.9956726
영업	서울특별시 중구 퇴계로50길 39 (묵정동 1층)	알코롱(Rcoron)	커피숍	200029.9799	450963.0383	37.56094487	126.9982372
영업	서울특별시 중구 을지로 130-1 (을지로3가)	을지	다방	199257.9688	451546.1074	37.5661979	126.9894989
영업	서울특별시 중구 다산로46길 17 1층 104호 (흥인동)	티 하우스	다방	201442.039	451619.8455	37.5668616	127.0142203
영업	서울특별시 중구 충무로 55 (을지로3가)	차화랑	다방	199243.8196	451538.0995	37.56612574	126.9893388
영업	서울특별시 중구 을지로 35 (을지로1가)	한가람	과자점	198338.0956	451573.1295	37.56644011	126.9790869
영업	서울특별시 중구 만리재로 175 서울역센트럴자이 402동 104호 (만리동2가)	메가엠지씨커피 서울만리점	커피숍	196746.5064	450295.2577	37.55492226	126.9610777
영업	서울특별시 중구 한강대로 416 (남대문로5가 서울스퀘어 16층)	(주)후니드 SK플래닛 서울스퀘어 카페점	커피숍	197620.6764	450361.5061	37.55552189	126.9709706
영업	서울특별시 중구 퇴계로34길 28 남산골한옥마을 (필동2가)	한옥푸드트럭	푸드트럭	199401.5532	450677.3244	37.55837038	126.9911249
영업	서울특별시 중구 을지로9길 8 (을지로2가 1층 GS25)	GS25 을지장교점	편의점	198914.045	451592.0099	37.56661111	126.985606
영업	서울특별시 중구 퇴계로36가길 89 (필동2가 1층)	MAKING UNION	커피숍	199516.4262	450459.8212	37.55641077	126.9924252
영업	서울특별시 중구 장충단로 275 (을지로6가두산타워 9층)	프레쉬 앤 죠이	과자점	200703.6256	451836.4583	37.56881406	127.0058624
영업	서울특별시 중구 수표로 30 (저동2가)	문화커피숍	다방	199081.67	451283.6666	37.56383317	126.9875038
영업	서울특별시 중구 남대문시장10길 14 (회현동1가)	경복	다방	198150.3797	450864.6313	37.56005624	126.976964
영업	서울특별시 중구 을지로 54-1 (을지로2가(을지로지하상가 15호))	어컵오브(a cup of)	커피숍	198502.2425	451514.2641	37.56591003	126.980945
영업	서울특별시 중구 동호로24길 27-3 (장충동2가(지상1층))	COFFEE다	커피숍	200393.825	450909.227	37.56045998	127.0023552
영업	서울특별시 중구 다산로 240 (신당동)	마차길다방	다방	201384.4566	451334.343	37.56428934	127.013568
영업	서울특별시 중구 수표로 22-6 제복빌딩 3층 (충무로3가)	백두강산	커피숍	199108.1424	451202.4694	37.56310162	126.9878035
영업	서울특별시 중구 퇴계로 390 1층 (무학동)	STORY 1954	커피숍	201261.0719	451408.1216	37.56495424	127.0121716
영업	서울특별시 중구 장충단로 263 밀리오레상가 9층 12호 (을지로6가)	쪽방커피	커피숍	200664.5829	451781.8684	37.56832224	127.0054204
영업	서울특별시 중구 다산로8길 16-7 (신당동 1층)	리사르커피	커피숍	200851.9865	450022.8944	37.55247393	127.0075398
영업	서울특별시 중구 삼일대로 343 (저동1가 대신파이낸스센터 1층)	(주)보나비 아티제 대신파이낸스센터점	커피숍	198786.5998	451426.8116	37.56512253	126.9841638
영업	서울특별시 중구 퇴계로36길 2 (필동2가 1층)	할리스커피충무로역점	커피숍	199378.7986	450888.7854	37.5602756	126.9908672
영업	서울특별시 중구 동호로24길 27-17 (장충동2가 우리함께빌딩 2층 201호)	문화살롱 기룬	커피숍	200298.4097	450914.2723	37.56050546	127.0012753
영업	서울특별시 중구 서소문로 126 (서소문동)	약속	다방	197741.8594	451225.8337	37.5633097	126.9723393
영업	서울특별시 중구 명동8가길 11 (충무로2가(1층 106호))	프랑스에 다녀온 붕어빵	일반조리판매	198661.1249	451075.7312	37.56195915	126.9827442
영업	서울특별시 중구 마른내로 72 (인현동2가)	역풍	다방	199559.8129	451275.2425	37.56375766	126.9929156
영업	서울특별시 중구 을지로 177-1 (을지로4가)	반도	다방	199726.03	451637.5748	37.5670223	126.9947968
영업	서울특별시 중구 명동10길 40 (충무로2가)	출구31	다방	198658.6056	451085.0767	37.56204335	126.9827157
영업	서울특별시 중구 마른내로 159 (광희동1가)	아폴로	다방	200439.1038	451395.6485	37.56484256	127.002868
영업	서울특별시 중구 동호로 191 (신당동)	선일	다방	200800.9255	450289.8353	37.55487908	127.0069622
영업	서울특별시 중구 마른내로 53 (인현동1가)	윈첼도우넛	과자점	199375.4571	451359.0138	37.56451231	126.9908289
